game_id,player_a_id,player_b_id,player_c_id,player_d_id,team_ab_goals,team_cd_goals,entry_time_in_edt
1188,3,38,39,20,10,4,2014-10-30 05:00:08
1189,3,38,39,20,10,4,2014-10-30 05:00:14
1190,17,20,19,29,10,9,2014-10-30 05:38:35
1191,19,29,17,20,10,9,2014-10-30 05:38:40
1192,19,29,17,20,10,8,2014-10-30 05:38:43
1193,1,NULL,2,NULL,10,4,2014-10-30 06:44:08
1194,1,NULL,2,NULL,10,4,2014-10-30 06:44:16
1195,36,12,21,20,10,5,2014-10-30 07:23:06
1196,12,21,36,20,10,7,2014-10-30 07:23:21
1197,12,20,36,21,10,3,2014-10-30 07:23:38
1198,15,4,5,22,10,8,2014-10-30 08:28:31
1199,64,38,37,62,10,9,2014-10-30 08:51:48
1200,64,38,37,62,10,0,2014-10-30 08:52:05
1201,2,1,5,4,10,4,2014-10-30 09:25:32
1202,2,1,5,4,10,6,2014-10-30 09:25:37
1203,2,1,5,4,10,6,2014-10-30 09:25:43
1204,2,1,5,4,10,0,2014-10-30 09:25:49
1205,2,1,12,21,10,7,2014-10-30 09:52:52
1206,2,1,12,21,10,8,2014-10-30 09:52:57
1207,12,21,2,1,10,9,2014-10-30 09:53:04
1208,25,38,41,39,10,9,2014-10-30 10:20:42
1209,41,39,25,38,10,7,2014-10-30 10:20:50
1210,25,38,41,39,10,7,2014-10-30 10:21:07
1211,20,11,36,25,10,6,2014-10-30 12:09:58
1212,20,11,36,25,10,4,2014-10-30 12:10:04
1213,20,11,36,25,10,7,2014-10-30 12:10:21
1214,25,20,36,11,10,9,2014-10-30 12:10:41
1215,32,NULL,58,NULL,10,4,2014-10-31 06:20:28
1216,32,NULL,58,NULL,10,8,2014-10-31 06:20:33
1217,32,NULL,58,NULL,10,5,2014-10-31 06:20:37
1218,32,NULL,58,NULL,10,9,2014-10-31 06:20:57
1219,32,NULL,58,NULL,10,8,2014-10-31 06:21:01
1220,36,29,16,21,10,8,2014-10-31 09:02:48
1221,16,21,36,29,10,9,2014-10-31 09:02:56
1222,36,29,16,21,10,7,2014-10-31 09:03:05
1223,41,21,38,65,10,1,2014-10-31 11:16:25
1224,41,21,38,65,10,4,2014-10-31 11:16:41
1225,21,65,41,38,10,6,2014-10-31 11:17:07
1226,41,38,21,65,10,9,2014-10-31 11:17:23
1227,10,36,8,5,10,6,2014-10-31 11:37:38
1228,10,36,8,5,10,6,2014-10-31 11:37:41
1229,10,36,8,5,10,4,2014-10-31 11:37:46
1230,18,38,41,31,10,5,2014-11-03 05:06:05
1231,18,38,41,31,10,1,2014-11-03 05:06:14
1232,21,39,56,12,10,6,2014-11-03 09:28:10
1233,21,39,56,12,10,4,2014-11-03 09:28:17
1234,41,38,61,16,10,9,2014-11-03 10:37:31
1235,41,38,61,16,10,7,2014-11-03 10:37:47
1236,61,16,41,38,10,5,2014-11-03 10:38:07
1237,2,1,58,32,10,9,2014-11-03 11:22:58
1238,2,1,58,32,10,6,2014-11-03 11:23:07
1239,2,1,58,32,10,3,2014-11-03 11:23:12
1240,58,32,2,1,10,9,2014-11-03 11:23:18
1241,2,1,58,32,10,1,2014-11-03 11:23:23
1242,2,1,12,21,10,9,2014-11-03 11:51:53
1243,12,21,2,1,10,6,2014-11-03 11:52:10
1244,12,21,2,1,10,8,2014-11-03 11:52:23
1245,41,38,3,31,10,7,2014-11-04 02:55:53
1246,41,38,3,31,10,4,2014-11-04 02:56:04
1247,41,38,3,31,10,2,2014-11-04 02:56:14
1248,41,38,3,31,10,6,2014-11-04 02:56:23
1249,41,39,2,20,10,3,2014-11-04 04:04:28
1250,41,2,39,20,10,4,2014-11-04 04:05:00
1251,41,2,39,20,10,9,2014-11-04 04:05:08
1252,61,22,13,5,10,7,2014-11-04 07:57:08
1253,13,5,61,22,10,3,2014-11-04 09:21:14
1254,61,22,13,5,10,4,2014-11-04 09:21:22
1255,12,21,13,39,10,2,2014-11-04 09:21:51
1256,13,5,2,1,10,8,2014-11-04 09:49:29
1257,2,1,13,5,10,2,2014-11-04 09:49:34
1258,13,5,2,1,10,5,2014-11-04 09:50:04
1259,31,21,36,20,10,7,2014-11-04 10:12:00
1260,31,21,36,20,10,8,2014-11-04 10:12:13
1261,31,21,36,20,10,6,2014-11-04 10:12:25
1262,36,12,5,21,10,5,2014-11-04 11:59:37
1263,5,21,36,12,10,0,2014-11-04 11:59:51
1264,36,12,5,21,10,3,2014-11-04 12:00:07
1265,5,21,36,12,10,0,2014-11-04 12:00:23
1266,41,39,3,25,10,8,2014-11-05 03:49:19
1267,3,25,41,39,10,7,2014-11-05 03:49:28
1268,41,39,3,25,10,6,2014-11-05 03:49:39
1269,27,17,19,28,10,4,2014-11-05 04:39:19
1270,27,17,19,28,10,5,2014-11-05 04:39:29
1271,36,20,19,16,10,9,2014-11-05 07:08:43
1272,19,16,36,20,10,2,2014-11-05 07:08:53
1273,19,16,36,20,10,7,2014-11-05 07:08:58
1274,3,41,10,1,10,9,2014-11-05 08:25:55
1275,10,1,3,41,10,4,2014-11-05 08:26:05
1276,10,1,3,41,10,7,2014-11-05 08:26:13
1277,19,16,28,27,10,6,2014-11-05 08:43:53
1278,19,16,28,27,10,1,2014-11-05 08:43:57
1279,21,20,15,4,10,7,2014-11-05 09:01:52
1280,21,20,15,4,10,6,2014-11-05 09:02:00
1281,21,20,15,4,10,3,2014-11-05 09:02:05
1282,3,1,25,20,10,8,2014-11-05 09:15:29
1283,25,1,3,20,10,6,2014-11-05 09:15:45
1284,15,1,25,38,10,7,2014-11-05 10:17:44
1285,15,1,25,38,10,7,2014-11-05 10:17:49
1286,36,12,52,21,10,5,2014-11-05 11:22:25
1287,36,12,52,21,10,3,2014-11-05 11:22:34
1288,52,12,36,21,10,3,2014-11-05 11:22:57
1289,36,5,8,15,10,9,2014-11-05 12:27:06
1290,36,5,8,15,10,5,2014-11-05 12:27:13
1291,8,5,36,15,10,4,2014-11-05 12:28:18
1292,36,12,59,21,10,4,2014-11-05 12:52:56
1293,36,12,59,21,10,6,2014-11-05 12:53:33
1294,59,21,36,12,10,8,2014-11-05 12:53:40
1295,39,20,3,41,10,7,2014-11-06 03:13:26
1296,3,41,39,20,10,8,2014-11-06 03:13:32
1297,39,20,41,25,10,4,2014-11-06 04:14:05
1298,39,20,41,25,10,4,2014-11-06 04:14:09
1299,29,17,3,20,10,7,2014-11-06 05:52:54
1300,3,20,29,17,10,8,2014-11-06 05:53:03
1301,29,17,3,20,10,5,2014-11-06 05:53:21
1302,3,36,21,20,10,7,2014-11-06 07:07:49
1303,3,36,21,20,10,5,2014-11-06 07:07:54
1304,3,36,21,20,10,3,2014-11-06 07:08:04
1305,2,38,3,36,10,7,2014-11-06 09:34:56
1306,10,5,15,1,10,9,2014-11-06 10:24:11
1307,12,21,2,1,10,7,2014-11-06 11:12:37
1308,2,1,12,21,10,5,2014-11-06 11:12:48
1309,12,21,2,1,10,5,2014-11-06 11:13:00
1310,25,20,51,29,10,6,2014-11-06 11:44:30
1311,29,20,51,25,10,6,2014-11-06 11:44:57
1312,29,20,51,25,10,6,2014-11-06 11:44:59
1313,28,17,51,29,10,9,2014-11-07 04:39:28
1314,28,17,51,29,10,2,2014-11-07 04:39:33
1315,29,27,25,39,10,5,2014-11-07 06:02:36
1316,29,27,25,39,10,6,2014-11-07 06:02:43
1317,38,21,27,15,10,4,2014-11-07 10:26:03
1318,38,21,27,15,10,5,2014-11-07 10:26:13
1319,50,21,51,36,10,7,2014-11-07 12:35:21
1320,51,36,50,21,10,7,2014-11-07 12:35:29
1321,50,21,51,36,10,7,2014-11-07 12:35:36
1322,2,1,30,38,10,7,2014-11-10 05:07:04
1323,2,1,30,38,10,6,2014-11-10 05:07:08
1324,2,1,30,38,10,6,2014-11-10 05:07:13
1325,2,1,10,5,10,1,2014-11-10 06:07:42
1326,2,1,10,5,10,7,2014-11-10 06:08:04
1327,10,5,2,1,10,1,2014-11-10 06:08:13
1328,10,5,2,1,10,8,2014-11-10 06:08:25
1329,10,5,2,1,10,5,2014-11-10 06:08:30
1330,2,1,10,5,10,8,2014-11-10 07:46:16
1331,2,1,10,5,10,4,2014-11-10 07:46:23
1332,2,1,10,5,10,2,2014-11-10 07:46:30
1333,30,38,10,2,10,7,2014-11-10 08:42:18
1334,30,38,10,2,10,8,2014-11-10 08:42:23
1335,30,38,10,2,10,9,2014-11-10 08:42:28
1336,2,1,10,5,10,4,2014-11-10 09:10:04
1337,2,1,10,5,10,4,2014-11-10 09:10:09
1338,2,1,10,5,10,8,2014-11-10 09:10:13
1339,8,30,3,20,10,7,2014-11-12 03:39:27
1340,3,20,8,30,10,5,2014-11-12 03:39:34
1341,3,20,8,30,10,8,2014-11-12 03:39:39
1342,41,39,25,38,10,3,2014-11-12 04:07:04
1343,25,38,41,39,10,9,2014-11-12 04:07:11
1344,41,39,25,38,10,5,2014-11-12 04:07:19
1345,30,21,15,1,10,7,2014-11-12 07:59:52
1346,30,21,15,1,10,8,2014-11-12 07:59:57
1347,30,21,15,1,10,9,2014-11-12 08:00:04
1348,3,36,25,30,10,4,2014-11-12 09:04:01
1349,25,30,3,36,10,8,2014-11-12 09:04:20
1350,25,30,3,36,10,7,2014-11-12 09:04:30
1351,25,30,3,36,10,8,2014-11-12 09:04:35
1352,10,5,1,21,10,9,2014-11-12 09:50:28
1353,10,5,1,21,10,8,2014-11-12 09:50:34
1354,1,21,10,5,10,5,2014-11-12 09:50:47
1355,1,21,10,5,10,7,2014-11-12 09:50:57
1356,30,38,3,20,10,7,2014-11-12 10:06:36
1357,36,12,15,21,10,8,2014-11-12 11:11:40
1358,36,12,15,21,10,4,2014-11-12 11:11:48
1359,15,21,36,12,10,8,2014-11-12 11:11:55
1360,36,12,15,21,10,8,2014-11-12 11:12:04
1361,23,5,10,1,10,6,2014-11-12 12:14:56
1362,23,5,10,1,10,6,2014-11-12 12:15:00
1363,25,38,3,41,10,9,2014-11-13 04:32:24
1364,25,38,3,41,10,5,2014-11-13 04:32:59
1365,25,38,3,30,10,6,2014-11-13 04:33:17
1366,2,15,1,20,10,9,2014-11-13 04:57:03
1367,2,15,1,20,10,8,2014-11-13 04:57:14
1368,3,30,38,20,10,7,2014-11-13 07:21:29
1369,38,20,3,30,10,3,2014-11-13 07:21:42
1370,38,20,3,30,10,1,2014-11-13 07:22:29
1371,3,30,38,20,10,8,2014-11-13 07:22:54
1372,23,5,33,34,10,3,2014-11-13 07:33:57
1373,23,5,33,34,10,4,2014-11-13 07:34:04
1374,36,30,15,20,10,7,2014-11-13 08:33:56
1375,36,30,15,20,10,6,2014-11-13 08:34:03
1376,23,5,12,21,10,9,2014-11-13 10:04:48
1377,23,5,12,21,10,9,2014-11-13 10:04:52
1378,5,15,12,21,10,8,2014-11-13 11:54:55
1379,5,15,12,21,10,8,2014-11-13 11:55:01
1380,12,21,5,15,10,2,2014-11-13 11:55:09
1381,12,21,5,15,10,9,2014-11-13 11:55:17
1382,17,16,15,4,10,5,2014-11-14 05:50:55
1383,17,16,15,4,10,4,2014-11-14 05:51:03
1384,17,16,51,15,10,3,2014-11-14 07:49:16
1385,51,17,15,16,10,9,2014-11-14 07:49:37
1386,15,16,51,17,10,7,2014-11-14 07:49:48
1387,51,17,15,16,10,8,2014-11-14 07:49:58
1388,5,15,17,16,10,7,2014-11-14 10:06:09
1389,5,15,17,16,10,5,2014-11-14 10:06:14
1390,25,38,23,12,10,9,2014-11-17 04:40:40
1391,25,38,23,12,10,3,2014-11-17 04:40:47
1392,27,17,29,30,10,5,2014-11-17 05:29:11
1393,27,17,29,30,10,3,2014-11-17 05:29:18
1394,30,38,36,25,10,0,2014-11-17 07:55:30
1395,25,38,36,30,10,1,2014-11-17 07:56:05
1396,36,38,25,30,10,6,2014-11-17 07:56:31
1397,41,30,36,25,10,7,2014-11-17 08:10:15
1398,36,25,41,30,10,9,2014-11-17 08:10:22
1399,3,41,39,20,10,9,2014-11-18 03:38:01
1400,3,41,39,20,10,1,2014-11-18 03:38:42
1401,19,16,30,17,10,7,2014-11-18 05:52:45
1402,30,17,19,16,10,5,2014-11-18 05:52:52
1403,30,17,19,16,10,9,2014-11-18 05:52:58
1404,19,16,30,17,10,4,2014-11-18 05:53:05
1405,10,17,19,16,10,8,2014-11-18 07:22:49
1406,10,17,19,16,10,6,2014-11-18 07:22:55
1407,10,17,19,16,10,5,2014-11-18 07:23:00
1408,30,NULL,67,NULL,10,7,2014-11-18 08:29:13
1409,30,NULL,67,NULL,10,4,2014-11-18 08:29:19
1410,3,20,36,30,10,5,2014-11-18 09:31:40
1411,3,20,36,30,10,7,2014-11-18 09:31:44
1412,3,36,30,20,10,4,2014-11-18 09:31:57
1413,25,38,41,39,10,4,2014-11-18 10:15:15
1414,25,38,41,39,10,9,2014-11-18 10:15:21
1415,25,38,68,61,10,9,2014-11-18 10:16:54
1416,25,38,68,61,10,8,2014-11-18 10:17:04
1417,36,12,15,21,10,7,2014-11-18 10:57:31
1418,15,21,36,12,10,6,2014-11-18 10:57:38
1419,36,12,15,21,10,4,2014-11-18 10:57:45
1420,15,21,36,12,10,8,2014-11-18 10:57:53
1421,36,12,15,21,10,9,2014-11-18 12:34:13
1422,36,12,15,21,10,4,2014-11-18 12:34:20
1423,36,12,15,21,10,9,2014-11-18 12:34:25
1424,28,29,27,17,10,7,2014-11-19 05:52:24
1425,27,17,28,29,10,7,2014-11-19 05:52:34
1426,27,17,28,29,10,4,2014-11-19 05:52:41
1427,36,12,21,24,10,6,2014-11-19 06:40:55
1428,36,12,21,24,10,9,2014-11-19 06:41:06
1429,37,20,36,25,10,9,2014-11-19 08:12:56
1430,36,25,37,20,10,7,2014-11-19 08:13:04
1431,36,25,37,20,10,5,2014-11-19 08:13:08
1432,36,1,21,24,10,8,2014-11-19 11:06:03
1433,36,1,21,24,10,7,2014-11-19 11:06:09
1434,21,24,36,1,10,8,2014-11-19 11:06:18
1435,21,24,36,1,10,4,2014-11-19 11:06:23
1436,3,30,17,20,10,9,2014-11-20 03:05:25
1437,3,30,17,20,10,6,2014-11-20 03:05:30
1438,36,39,33,34,10,5,2014-11-20 05:34:56
1439,36,39,33,34,10,3,2014-11-20 05:35:01
1440,13,1,2,30,10,9,2014-11-20 06:00:54
1441,2,30,13,1,10,5,2014-11-20 06:01:03
1442,2,30,13,1,10,9,2014-11-20 06:01:10
1443,2,30,13,1,10,8,2014-11-20 06:01:16
1444,17,20,19,16,10,5,2014-11-20 06:55:19
1445,19,16,17,20,10,7,2014-11-20 06:55:26
1446,17,20,19,16,10,8,2014-11-20 06:55:29
1447,12,21,1,24,10,8,2014-11-20 08:46:39
1448,12,21,1,24,10,7,2014-11-20 08:46:50
1449,1,21,12,24,10,5,2014-11-20 08:47:20
1450,1,21,12,24,10,2,2014-11-20 08:47:37
1451,13,2,1,21,10,6,2014-11-20 11:33:54
1452,1,21,13,2,10,4,2014-11-20 11:34:09
1453,13,21,2,1,10,6,2014-11-20 11:35:16
1454,2,1,13,21,10,7,2014-11-20 11:35:44
1455,36,21,57,24,10,8,2014-11-20 13:05:42
1456,36,21,57,24,10,8,2014-11-20 13:05:45
1457,36,21,57,24,10,3,2014-11-20 13:05:50
1458,36,21,57,24,10,8,2014-11-20 13:05:55
1459,23,38,41,39,10,6,2014-11-21 03:41:06
1460,23,38,41,39,10,4,2014-11-21 03:41:30
1461,29,30,17,16,10,5,2014-11-21 04:18:16
1462,17,16,29,30,10,7,2014-11-21 04:18:24
1463,29,30,17,16,10,4,2014-11-21 04:18:30
1464,25,38,30,17,10,0,2014-11-21 05:42:39
1465,25,38,30,17,10,8,2014-11-21 05:42:50
1466,25,38,30,17,10,3,2014-11-21 05:42:55
1467,30,16,28,17,10,3,2014-11-21 07:17:52
1468,30,16,28,17,10,4,2014-11-21 07:17:57
1469,17,16,28,30,10,7,2014-11-21 07:18:22
1470,29,30,17,16,10,9,2014-11-21 07:33:30
1471,29,30,17,16,10,7,2014-11-21 07:33:34
1472,36,21,51,30,10,7,2014-11-21 08:09:49
1473,36,21,51,30,10,8,2014-11-21 08:09:55
1474,36,30,51,21,10,3,2014-11-21 08:10:12
1475,36,30,51,21,10,5,2014-11-21 08:10:18
1476,25,38,41,39,10,9,2014-11-21 08:49:36
1477,25,38,41,39,10,5,2014-11-21 08:49:52
1478,41,39,25,38,10,5,2014-11-21 08:50:08
1479,41,39,25,38,10,7,2014-11-21 08:50:16
1480,36,25,41,38,10,9,2014-11-21 11:19:00
1481,36,25,41,38,10,6,2014-11-21 11:19:10
1482,41,38,36,25,10,4,2014-11-21 11:19:17
1483,41,38,36,25,10,6,2014-11-21 11:19:23
1484,21,24,36,12,10,9,2014-11-24 11:18:37
1485,21,24,36,12,10,5,2014-11-24 11:18:43
1486,36,12,21,24,10,9,2014-11-24 11:18:50
1487,36,12,21,24,10,9,2014-11-24 11:18:53
1488,36,5,21,24,10,8,2014-11-24 13:05:12
1489,21,24,36,5,10,8,2014-11-24 13:05:22
1490,21,24,36,5,10,9,2014-11-24 13:05:27
1491,3,41,39,20,10,5,2014-11-25 03:30:04
1492,3,41,39,20,10,3,2014-11-25 03:30:14
1493,23,5,29,30,10,4,2014-11-25 09:26:26
1494,36,1,41,20,10,6,2014-11-25 10:14:22
1495,36,1,41,20,10,6,2014-11-25 10:14:26
1496,36,1,41,20,10,4,2014-11-25 10:14:30
1497,2,30,13,36,10,4,2014-11-25 10:39:53
1498,13,2,36,30,10,8,2014-11-25 10:41:24
1499,13,2,36,30,10,9,2014-11-25 10:41:28
1500,36,12,25,21,10,4,2014-11-25 11:43:41
1501,25,21,36,12,10,7,2014-11-25 11:43:50
1502,36,12,25,21,10,8,2014-11-25 11:43:56
1503,36,12,25,21,10,5,2014-11-25 11:44:01
1504,36,21,59,24,10,7,2014-11-25 13:02:13
1505,36,21,59,24,10,2,2014-11-25 13:02:18
1506,36,21,59,24,10,9,2014-11-25 13:02:23
1507,36,21,59,24,10,8,2014-11-25 13:02:26
1508,59,21,36,24,10,5,2014-11-25 13:03:00
1509,41,38,25,5,10,6,2014-11-26 04:37:34
1510,41,38,25,5,10,3,2014-11-26 04:37:43
1511,41,38,25,5,10,5,2014-11-26 04:37:56
1512,27,17,28,29,10,4,2014-11-26 05:42:19
1513,27,17,28,29,10,6,2014-11-26 05:42:24
1514,29,27,28,17,10,5,2014-11-26 05:42:41
1515,29,27,28,17,10,6,2014-11-26 05:42:45
1516,15,24,36,21,10,8,2014-11-26 06:22:22
1517,36,21,15,24,10,4,2014-11-26 06:22:29
1518,17,20,8,27,10,9,2014-11-26 08:47:27
1519,17,20,8,27,10,3,2014-11-26 08:47:33
1520,36,21,15,24,10,7,2014-11-26 08:47:56
1521,36,21,15,24,10,8,2014-11-26 08:47:59
1522,32,NULL,58,NULL,10,7,2014-11-26 09:07:46
1523,32,NULL,58,NULL,10,8,2014-11-26 09:07:52
1524,41,1,25,38,10,8,2014-11-26 09:50:39
1525,25,38,41,1,10,6,2014-11-26 09:52:16
1526,25,38,41,1,10,6,2014-11-26 09:52:22
1527,5,15,36,21,10,4,2014-11-26 11:46:10
1528,5,15,36,21,10,5,2014-11-26 11:46:15
1529,36,12,5,21,10,6,2014-11-26 11:46:36
1530,36,12,5,21,10,7,2014-11-26 11:46:39
1531,3,2,30,1,10,8,2014-11-27 05:38:19
1532,30,1,3,2,10,5,2014-11-27 05:38:31
1533,3,2,30,1,10,3,2014-11-27 05:38:39
1534,30,1,3,2,10,3,2014-11-27 07:15:41
1535,3,2,30,1,10,5,2014-11-27 07:15:49
1536,3,2,30,1,10,8,2014-11-27 07:15:54
1537,23,5,25,21,10,3,2014-11-27 08:29:19
1538,25,21,23,5,10,5,2014-11-27 08:29:31
1539,25,21,23,5,10,7,2014-11-27 08:29:41
1540,2,1,13,30,10,9,2014-11-27 08:45:04
1541,2,1,13,30,10,5,2014-11-27 08:45:13
1542,30,1,13,2,10,4,2014-11-27 08:45:31
1543,15,21,36,12,10,5,2014-11-27 09:55:35
1544,15,21,36,12,10,5,2014-11-27 09:55:41
1545,15,21,36,12,10,7,2014-11-27 09:55:47
1546,5,4,25,24,10,3,2014-11-27 11:10:33
1547,5,24,25,4,10,5,2014-11-27 11:10:55
1548,25,5,4,24,10,6,2014-11-27 11:11:14
1549,5,4,25,24,10,4,2014-11-27 11:11:29
1550,25,1,38,24,10,7,2014-11-27 12:10:11
1551,25,1,38,24,10,8,2014-11-27 12:10:21
1552,3,38,41,39,10,3,2014-11-28 03:02:06
1553,41,39,3,38,10,7,2014-11-28 03:02:18
1554,3,38,41,39,10,7,2014-11-28 03:02:25
1555,27,17,29,30,10,5,2014-11-28 04:38:52
1556,27,17,29,30,10,7,2014-11-28 04:38:59
1557,27,17,29,30,10,5,2014-11-28 04:39:05
1558,12,21,41,25,10,8,2014-11-28 09:39:30
1559,12,21,41,25,10,7,2014-11-28 09:39:39
1560,12,21,25,30,10,1,2014-11-28 09:39:56
1561,30,12,25,21,10,7,2014-11-28 09:40:51
1562,29,30,15,21,10,7,2014-11-28 11:25:38
1563,15,21,29,30,10,4,2014-11-28 11:25:44
1564,15,21,29,30,10,6,2014-11-28 11:25:51
1565,23,5,27,17,10,5,2014-11-28 11:26:49
1566,27,17,23,5,10,8,2014-11-28 11:26:56
1567,23,5,27,17,10,2,2014-11-28 11:27:04
1568,19,20,30,17,10,4,2014-12-01 04:30:53
1569,19,20,30,17,10,8,2014-12-01 04:30:57
1570,17,20,19,30,10,6,2014-12-01 04:31:15
1571,19,30,17,20,10,4,2014-12-01 04:31:21
1572,30,NULL,67,NULL,10,4,2014-12-01 05:40:13
1573,30,NULL,67,NULL,10,2,2014-12-01 05:40:19
1574,30,31,2,67,10,2,2014-12-01 07:22:35
1575,2,67,30,31,10,6,2014-12-01 07:23:10
1576,30,31,2,67,10,8,2014-12-01 07:23:18
1577,19,20,28,17,10,7,2014-12-01 08:22:51
1578,19,20,28,17,10,7,2014-12-01 08:22:57
1579,19,20,28,17,10,7,2014-12-01 08:22:59
1580,30,22,36,21,10,7,2014-12-01 08:56:24
1581,30,22,36,21,10,8,2014-12-01 08:56:27
1582,21,22,36,30,10,6,2014-12-01 08:56:42
1583,36,30,21,22,10,8,2014-12-01 08:56:49
1584,30,21,36,12,10,8,2014-12-01 10:20:39
1585,36,12,30,21,10,9,2014-12-01 10:20:45
1586,30,21,36,12,10,3,2014-12-01 10:20:52
1587,30,21,36,12,10,4,2014-12-01 10:20:55
1588,2,21,36,12,10,5,2014-12-01 11:55:16
1589,2,21,36,12,10,9,2014-12-01 11:55:20
1590,36,12,2,21,10,4,2014-12-01 11:55:26
1591,2,21,36,12,10,6,2014-12-01 11:55:41
1592,52,46,3,36,10,9,2014-12-02 05:43:00
1593,3,36,52,46,10,7,2014-12-02 05:43:06
1594,52,46,3,36,10,7,2014-12-02 05:43:14
1595,3,22,36,12,10,7,2014-12-02 09:37:25
1596,3,22,36,12,10,9,2014-12-02 09:37:30
1597,36,12,3,22,10,8,2014-12-02 09:37:38
1598,3,38,36,22,10,1,2014-12-02 10:23:14
1599,38,22,3,36,10,8,2014-12-02 10:23:46
1600,38,22,3,36,10,4,2014-12-02 10:23:54
1601,38,22,3,36,10,6,2014-12-02 10:23:59
1602,36,21,52,46,10,6,2014-12-02 11:09:53
1603,52,46,36,21,10,7,2014-12-02 11:10:04
1604,36,21,52,46,10,8,2014-12-02 11:10:12
1605,36,12,52,46,10,4,2014-12-03 10:14:27
1606,52,46,36,12,10,8,2014-12-03 10:14:34
1607,36,12,52,46,10,6,2014-12-03 10:14:41
1608,36,25,5,4,10,8,2014-12-03 11:12:31
1609,5,4,36,25,10,8,2014-12-03 11:12:38
1610,5,4,36,25,10,3,2014-12-03 11:12:42
1611,36,15,41,8,10,2,2014-12-05 11:04:39
1612,36,15,41,8,10,7,2014-12-05 11:04:44
1613,41,8,36,15,10,9,2014-12-05 11:04:48
1614,2,31,30,67,10,6,2014-12-08 05:31:23
1615,2,31,30,67,10,3,2014-12-08 05:31:31
1616,2,67,30,31,10,4,2014-12-08 05:31:52
1617,2,1,30,5,10,4,2014-12-08 06:58:44
1618,2,1,30,5,10,3,2014-12-08 06:58:51
1619,36,12,21,24,10,6,2014-12-08 07:30:59
1620,36,12,21,24,10,8,2014-12-08 07:31:04
1621,36,12,21,24,10,5,2014-12-08 07:31:08
1622,21,20,36,30,10,6,2014-12-08 08:24:32
1623,21,20,36,30,10,6,2014-12-08 08:24:35
1624,21,20,36,30,10,9,2014-12-08 08:24:40
1625,29,24,36,30,10,8,2014-12-08 09:12:22
1626,36,30,29,24,10,5,2014-12-08 09:12:29
1627,29,24,36,30,10,6,2014-12-08 09:12:35
1628,36,1,30,21,10,6,2014-12-08 10:58:21
1629,30,21,36,1,10,2,2014-12-08 10:59:00
1630,28,2,30,16,10,8,2014-12-08 11:19:08
1631,30,21,36,1,10,6,2014-12-08 11:22:43
1632,41,25,36,21,10,4,2014-12-08 12:07:22
1633,41,25,36,21,10,7,2014-12-08 12:07:38
1634,36,21,41,25,10,4,2014-12-08 12:10:52
1635,36,25,30,21,10,6,2014-12-08 12:11:46
1636,30,21,36,25,10,2,2014-12-08 12:11:58
1637,30,21,36,25,10,7,2014-12-08 12:12:07
1638,36,5,21,24,10,9,2014-12-08 12:44:37
1639,21,24,36,5,10,5,2014-12-08 12:44:52
1640,21,24,36,5,10,7,2014-12-08 12:45:05
1641,2,1,3,30,10,9,2014-12-09 04:51:50
1642,2,1,3,30,10,3,2014-12-09 04:51:55
1643,36,20,67,31,10,6,2014-12-09 05:55:56
1644,36,20,67,31,10,2,2014-12-09 05:56:01
1645,36,20,67,31,10,6,2014-12-09 05:56:05
1646,30,16,19,20,10,6,2014-12-09 06:18:16
1647,19,20,30,16,10,6,2014-12-09 06:18:20
1648,19,20,30,16,10,8,2014-12-09 06:18:25
1649,2,30,36,1,10,5,2014-12-09 07:32:23
1650,2,30,36,1,10,5,2014-12-09 07:32:26
1651,36,1,2,30,10,7,2014-12-09 07:32:34
1652,36,12,21,24,10,9,2014-12-09 08:32:11
1653,36,12,21,24,10,7,2014-12-09 08:32:15
1654,21,24,36,12,10,3,2014-12-09 08:32:21
1655,1,20,2,4,10,7,2014-12-09 09:01:00
1656,2,4,1,20,10,9,2014-12-09 09:01:35
1657,2,4,1,20,10,6,2014-12-09 09:03:43
1658,36,15,41,21,10,8,2014-12-09 09:25:57
1659,36,15,41,21,10,8,2014-12-09 09:26:00
1660,51,30,36,31,10,3,2014-12-09 09:50:47
1661,36,31,51,30,10,7,2014-12-09 09:50:55
1662,36,31,51,30,10,9,2014-12-09 09:51:03
1663,36,4,8,5,10,6,2014-12-09 11:13:48
1664,36,4,8,5,10,6,2014-12-09 11:13:50
1665,41,31,3,20,10,9,2014-12-10 03:36:35
1666,3,20,41,31,10,5,2014-12-10 03:36:43
1667,3,20,41,31,10,4,2014-12-10 03:36:47
1668,19,27,51,29,10,5,2014-12-10 05:26:17
1669,19,27,51,29,10,6,2014-12-10 05:26:25
1670,51,19,29,27,10,7,2014-12-10 05:26:44
1671,3,36,4,21,10,9,2014-12-10 07:46:02
1672,3,36,4,21,10,5,2014-12-10 07:46:17
1673,4,21,3,36,10,6,2014-12-10 07:46:46
1674,30,20,19,16,10,6,2014-12-10 08:13:44
1675,19,16,30,20,10,5,2014-12-10 08:14:04
1676,19,16,30,20,10,5,2014-12-10 08:14:09
1677,21,24,36,12,10,7,2014-12-10 09:34:05
1678,36,12,21,24,10,5,2014-12-10 09:34:13
1679,21,24,36,12,10,5,2014-12-10 09:34:22
1680,21,24,36,12,10,6,2014-12-10 09:34:25
1681,19,16,27,30,10,6,2014-12-10 10:09:18
1682,19,16,27,30,10,9,2014-12-10 10:09:22
1683,36,29,3,30,10,5,2014-12-10 10:32:57
